Date,Site_ID,Site_Name,Lab_ID,Region,State,Counties,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Black_Patients,NonBlack_Patients,Reclassified_Patients,Reclassification_Rate,Black_Population_Pct,Hispanic_Population_Pct,White_Population_Pct,Asian_Population_Pct,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Baseline_CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx,Avg_Creatinine_NonBlack,Avg_Creatinine_Black,eGFR_2021_RaceFree,eGFR_2009_Black,eGFR_2009_NonBlack,Referral_Prob_2021,Referral_Prob_2009_Black,Referral_Prob_2009_NonBlack,Eligible_Transplant_2021,Eligible_Transplant_2009_Black,Eligible_Transplant_2009_NonBlack,Waitlist_Delay_Months_2021,Waitlist_Delay_Months_2009_Black,Waitlist_Delay_Months_2009_NonBlack,Referral_Disparity_Black,Transplant_Delay_Disparity,Eligibility_Gap_Black
2023-05-01,MI_SITE0166,Monroe - Site 2,MI_LAB014,Monroe,Michigan,Monroe,Clinic,2022-09-01,1,8.0,Cr,4,596,0,0,596,8.42,25.75,31.89,5019.69,0.0,0.0,5019.69,21745,3261,15,3246,510,0.1564,0.0049,0.0247,0.8909,0.0152,483,1283,1063,326,98,47,11,0.1482,0.1205,57,0,0,0.0,193,120,1.26,1.41,47.8,55.4,47.8,0.0002,0.0,0.0002,0,0,0,13.9,17.7,13.9,-0.0002,3.8,0
2023-05-01,MI_SITE0167,Monroe - Site 3,MI_LAB014,Monroe,Michigan,Monroe,Reference Lab,2022-09-01,1,8.0,Cr,4,547,0,0,547,9.0,27.58,30.52,4925.14,0.0,0.0,4925.14,29035,4355,251,4104,681,0.1564,0.0578,0.0412,0.876,0.0052,632,1713,1420,435,123,59,14,0.1452,0.1131,75,0,0,0.0,252,158,1.04,1.16,74.1,85.9,74.1,0.0,0.0,0.0,0,0,0,27.1,33.0,27.1,-0.0,5.9,0
2023-05-01,MI_SITE0168,Monroe - Site 4,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,1,8.0,Cr,4,563,0,0,563,9.49,22.35,35.27,5345.25,0.0,0.0,5345.25,28812,4321,18,4303,675,0.1564,0.0043,0.0369,0.839,0.006,634,1700,1408,432,126,60,15,0.147,0.1174,76,0,0,-0.02,253,158,1.4,1.57,47.5,55.0,47.5,0.0003,0.0,0.0003,0,0,0,13.7,17.5,13.7,-0.0002,3.8,0
2023-05-01,MI_SITE0169,Monroe - Site 5,MI_LAB014,Monroe,Michigan,Monroe,Hospital,2022-09-01,1,8.0,Cr,4,569,0,0,569,8.83,25.84,32.13,5024.57,0.0,0.0,5024.57,20710,3106,73,3033,485,0.1564,0.0236,0.0372,0.8635,0.0337,480,1222,1012,310,106,51,12,0.1548,0.1369,57,0,5,-0.02,192,120,1.2,1.34,68.9,79.9,68.9,0.0,0.0,0.0,0,0,0,24.5,29.9,24.5,-0.0,5.5,0
2023-05-01,MI_SITE0170,Monroe - Site 6,MI_LAB014,Monroe,Michigan,Monroe,Reference Lab,2022-09-01,1,8.0,Cr,4,602,0,0,602,8.76,25.33,29.75,5270.6,0.0,0.0,5270.6,27488,4123,371,3752,644,0.1564,0.0901,0.0412,0.8384,0.0552,616,1622,1344,412,127,61,15,0.1496,0.1241,73,0,0,0.0,246,154,0.71,0.79,43.3,50.2,43.3,0.0009,0.0001,0.0009,0,0,0,11.6,15.1,11.6,-0.0008,3.4,0
2023-05-01,MI_SITE0171,Jackson - Site 1,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,0,,CrCys,1,619,116,0,735,7.82,21.18,30.92,4840.55,2456.93,0.0,7297.49,20694,3104,338,2766,0,0.0,0.1091,0.0675,0.804,0.0077,432,1086,869,259,108,51,12,0.1392,0.1392,64,0,0,0.0,172,108,1.35,1.51,58.6,67.9,58.6,0.0,0.0,0.0,0,0,0,19.3,23.9,19.3,-0.0,4.7,0
2023-05-01,MI_SITE0172,Jackson - Site 2,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,514,103,0,617,9.39,24.22,34.33,4826.3,2494.73,0.0,7321.03,17500,2625,193,2432,0,0.0,0.0738,0.0599,0.8083,0.0356,379,918,735,227,94,45,11,0.1446,0.1446,56,0,0,0.0,151,94,0.71,0.79,60.4,70.0,60.4,0.0,0.0,0.0,0,0,0,20.2,25.0,20.2,-0.0,4.8,0
2023-05-01,MI_SITE0173,Jackson - Site 3,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,0,,CrCys,1,616,106,0,722,9.42,25.03,28.87,5803.48,2653.39,0.0,8456.88,19440,2916,293,2623,0,0.0,0.1007,0.0532,0.8242,0.0239,310,1020,816,186,77,37,9,0.1065,0.1065,46,0,3,0.0,124,77,1.77,1.98,87.1,100.9,87.1,0.0,0.0,0.0,0,0,0,33.5,40.5,33.5,-0.0,6.9,0
2023-05-01,MI_SITE0174,Jackson - Site 4,MI_LAB015,Jackson,Michigan,Jackson,Clinic,2024-09-01,0,,CrCys,1,554,107,0,661,8.79,23.6,29.77,4869.8,2524.68,0.0,7394.48,20022,3003,345,2658,0,0.0,0.1149,0.0472,0.8548,0.027,434,1051,840,260,108,52,13,0.1446,0.1446,65,0,0,0.0,173,108,1.81,2.03,44.9,52.1,44.9,0.0006,0.0001,0.0006,0,0,0,12.5,16.0,12.5,-0.0005,3.6,0
2023-05-01,MI_SITE0175,Jackson - Site 5,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,568,127,0,695,8.8,27.86,30.4,4996.98,3538.23,0.0,8535.21,20505,3075,271,2804,0,0.0,0.0883,0.0298,0.8197,0.0197,435,1076,861,261,108,52,13,0.1418,0.1418,65,0,0,0.0,174,108,0.53,0.6,75.3,87.3,75.3,0.0,0.0,0.0,0,0,0,27.7,33.7,27.7,-0.0,6.0,0
2023-05-01,MI_SITE0176,Jackson - Site 6,MI_LAB015,Jackson,Michigan,Jackson,Hospital,2024-09-01,0,,CrCys,1,517,111,0,628,9.66,23.18,28.78,4996.63,2572.58,0.0,7569.21,19591,2938,257,2681,0,0.0,0.0876,0.0531,0.7729,0.0202,438,1028,822,263,109,52,13,0.1493,0.1493,65,0,0,0.0,175,109,1.65,1.85,53.2,61.7,53.2,0.0,0.0,0.0,0,0,0,16.6,20.9,16.6,-0.0,4.2,0
2023-05-01,MI_SITE0177,Jackson - Site 7,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,586,109,0,695,8.82,21.97,36.55,5167.76,2394.48,0.0,7562.24,23798,3569,230,3339,0,0.0,0.0647,0.0687,0.8178,0.027,462,1249,999,277,115,55,13,0.1297,0.1297,69,0,0,0.0,184,115,0.95,1.07,55.4,64.2,55.4,0.0,0.0,0.0,0,0,0,17.7,22.1,17.7,-0.0,4.4,0
2023-05-01,MI_SITE0178,Jackson - Site 8,MI_LAB015,Jackson,Michigan,Jackson,Reference Lab,2024-09-01,0,,CrCys,1,570,114,0,684,9.28,24.04,30.29,5291.1,2740.24,0.0,8031.33,20271,3040,291,2749,0,0.0,0.096,0.0508,0.8129,0.0225,468,1064,851,281,117,56,14,0.1542,0.1542,70,0,0,0.0,187,117,1.08,1.21,38.6,44.8,38.6,0.0037,0.0006,0.0037,0,0,0,9.3,12.4,9.3,-0.0031,3.1,0
2023-05-01,MI_SITE0179,Midland - Site 1,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,18.0,Cr,3,529,0,0,529,8.62,25.56,31.21,4558.55,0.0,0.0,4558.55,15847,2377,36,2341,311,0.1312,0.0154,0.0346,0.9327,0.0108,353,918,765,237,72,34,8,0.1489,0.1223,42,0,0,0.0,141,88,1.29,1.45,51.5,59.7,51.5,0.0001,0.0,0.0001,0,0,0,15.8,19.9,15.8,-0.0001,4.1,0
2023-05-01,MI_SITE0180,Midland - Site 2,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,18.0,Cr,3,515,0,0,515,9.24,25.39,30.64,4760.11,0.0,0.0,4760.11,12853,1927,6,1921,252,0.1312,0.0034,0.039,0.9072,0.0071,291,744,620,192,61,29,7,0.1513,0.1283,34,0,0,0.0,116,72,0.84,0.94,77.6,90.0,77.6,0.0,0.0,0.0,0,0,0,28.8,35.0,28.8,-0.0,6.2,0
2023-05-01,MI_SITE0181,Midland - Site 3,MI_LAB016,Midland,Michigan,Midland,Hospital,2021-11-01,1,18.0,Cr,3,564,0,0,564,8.99,24.92,33.42,5069.02,0.0,0.0,5069.02,13712,2056,73,1983,269,0.1312,0.0358,0.0433,0.9288,0.0089,295,794,661,205,55,26,6,0.1436,0.1089,35,0,0,-0.02,118,73,1.2,1.35,46.2,53.6,46.2,0.0004,0.0,0.0004,0,0,0,13.1,16.8,13.1,-0.0003,3.7,0
2023-05-01,MI_SITE0182,Midland - Site 4,MI_LAB016,Midland,Michigan,Midland,Clinic,2021-11-01,1,18.0,Cr,3,537,0,0,537,7.98,23.29,31.77,4283.21,0.0,0.0,4283.21,15723,2358,166,2192,309,0.1312,0.0707,0.0325,0.8758,0.0119,339,911,758,235,64,30,7,0.1438,0.1095,40,0,0,0.0,135,84,1.2,1.34,48.7,56.4,48.7,0.0002,0.0,0.0002,0,0,0,14.3,18.2,14.3,-0.0002,3.9,0
2023-05-01,MI_SITE0183,Midland - Site 5,MI_LAB016,Midland,Michigan,Midland,Reference Lab,2021-11-01,1,18.0,Cr,3,532,0,0,532,9.04,24.31,31.82,4808.96,0.0,0.0,4808.96,15518,2327,66,2261,305,0.1312,0.0287,0.0419,0.9234,0.0181,337,899,748,232,65,31,7,0.145,0.1126,40,0,0,0.0,134,84,0.68,0.76,79.4,92.0,79.4,0.0,0.0,0.0,0,0,0,29.7,36.0,29.7,-0.0,6.3,0
2023-05-01,MI_SITE0184,Midland - Site 6,MI_LAB016,Midland,Michigan,Midland,Reference Lab,2021-11-01,1,18.0,Cr,3,516,0,0,516,8.63,25.89,29.97,4451.63,0.0,0.0,4451.63,16454,2468,132,2336,323,0.1312,0.0537,0.0404,0.8943,0.0184,381,953,794,246,84,40,10,0.1546,0.1366,45,0,0,0.0,152,95,1.54,1.73,92.8,107.5,92.8,0.0,0.0,0.0,0,0,0,36.4,43.8,36.4,-0.0,7.4,0
2023-06-01,MI_SITE0001,Detroit Metro - Site 1,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,15.0,CrCys,3,534,114,62,710,8.03,21.46,32.65,4290.24,2446.22,2024.04,8760.49,116056,17408,3576,13832,2407,0.1383,0.2054,0.0608,0.6376,0.0576,2827,6761,5623,1740,679,326,81,0.1625,0.1561,339,0,0,0.0,1130,706,1.67,1.87,77.3,89.6,77.3,0.0,0.0,0.0,0,0,0,28.6,34.8,28.6,-0.0,6.1,0
2023-06-01,MI_SITE0002,Detroit Metro - Site 2,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,11.0,Cys,1,564,92,0,656,9.12,25.36,33.33,5141.61,2333.0,0.0,7474.61,114258,17138,4502,12636,2542,0.1484,0.2627,0.0656,0.6675,0.0756,2698,6704,5565,1713,615,295,73,0.1574,0.1436,323,0,5,-0.02,1079,674,1.37,1.54,43.9,50.8,43.9,0.0008,0.0001,0.0008,0,0,0,11.9,15.4,11.9,-0.0007,3.5,0
2023-06-01,MI_SITE0003,Detroit Metro - Site 3,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,15.0,CrCys,3,532,127,61,720,8.85,25.73,29.94,4706.51,3267.95,1826.26,9800.72,141501,21225,4004,17221,2935,0.1383,0.1887,0.047,0.6465,0.0598,3159,8244,6856,2122,648,311,77,0.1489,0.1222,379,0,0,-0.02,1263,789,1.74,1.95,53.7,62.3,53.7,0.0,0.0,0.0,0,0,0,16.9,21.1,16.9,-0.0,4.3,0
2023-06-01,MI_SITE0004,Detroit Metro - Site 4,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,15.0,CrCys,3,505,122,58,685,8.19,25.77,34.04,4136.51,3143.78,1974.42,9254.72,119857,17978,3277,14701,2486,0.1383,0.1823,0.0671,0.6535,0.0717,2962,6983,5807,1797,727,349,87,0.1648,0.1619,355,0,1,-0.02,1184,740,0.57,0.64,92.9,107.7,92.9,0.0,0.0,0.0,0,0,0,36.4,43.8,36.4,-0.0,7.4,0
2023-06-01,MI_SITE0005,Detroit Metro - Site 5,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,11.0,Cys,1,554,107,0,661,9.04,21.3,29.71,5009.2,2278.83,0.0,7288.03,140866,21129,4878,16251,3135,0.1484,0.2309,0.0718,0.6598,0.0651,3176,8266,6861,2112,664,318,79,0.1503,0.1258,381,0,0,-0.02,1270,794,1.52,1.7,46.0,53.3,46.0,0.0004,0.0,0.0004,0,0,0,13.0,16.6,13.0,-0.0004,3.7,0
2023-06-01,MI_SITE0006,Detroit Metro - Site 6,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,15.0,CrCys,3,530,107,57,694,8.68,26.16,33.31,4601.27,2799.23,1898.56,9299.06,127208,19081,4050,15031,2639,0.1383,0.2123,0.0724,0.6647,0.0754,3007,7411,6164,1908,687,329,82,0.1576,0.1441,360,0,0,-0.02,1202,751,1.62,1.81,75.2,87.2,75.2,0.0,0.0,0.0,0,0,0,27.6,33.6,27.6,-0.0,6.0,0
2023-06-01,MI_SITE0007,Detroit Metro - Site 7,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,15.0,CrCys,3,520,117,59,696,7.67,23.11,32.84,3990.12,2703.55,1937.82,8631.49,111783,16767,3294,13473,2319,0.1383,0.1965,0.0972,0.6178,0.044,2684,6512,5416,1676,629,302,75,0.1601,0.1502,322,0,0,0.0,1073,671,1.42,1.58,68.1,78.9,68.1,0.0,0.0,0.0,0,0,0,24.0,29.5,24.0,-0.0,5.4,0
2023-06-01,MI_SITE0008,Detroit Metro - Site 8,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,15.0,CrCys,3,535,119,49,703,8.38,23.4,32.44,4482.15,2784.83,1589.32,8856.3,129605,19440,4034,15406,2688,0.1383,0.2075,0.0558,0.6149,0.0704,3152,7550,6280,1944,755,362,90,0.1622,0.1554,378,0,0,-0.02,1260,788,1.02,1.15,51.9,60.2,51.9,0.0001,0.0,0.0001,0,0,0,16.0,20.1,16.0,-0.0001,4.1,0
2023-06-01,MI_SITE0009,Detroit Metro - Site 9,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,521,119,0,640,8.41,22.71,30.86,4381.52,2702.88,0.0,7084.4,133408,20011,4603,15408,2969,0.1484,0.23,0.0598,0.6599,0.0544,3052,7828,6498,2001,657,315,78,0.1525,0.1313,366,0,0,0.0,1220,763,1.54,1.72,71.8,83.2,71.8,0.0,0.0,0.0,0,0,0,25.9,31.6,25.9,-0.0,5.7,0
2023-06-01,MI_SITE0010,Detroit Metro - Site 10,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Reference Lab,2022-03-01,1,15.0,CrCys,3,537,135,56,728,8.64,26.94,30.13,4640.09,3637.27,1687.1,9964.46,99941,14991,3161,11830,2073,0.1383,0.2109,0.0588,0.6718,0.0457,2390,5822,4842,1499,556,267,66,0.1594,0.1486,286,0,0,0.0,956,597,1.06,1.19,66.4,76.9,66.4,0.0,0.0,0.0,0,0,0,23.2,28.5,23.2,-0.0,5.3,0
2023-06-01,MI_SITE0011,Detroit Metro - Site 11,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,11.0,Cys,1,548,101,0,649,8.25,23.76,29.33,4522.46,2399.76,0.0,6922.22,114135,17120,3303,13817,2540,0.1484,0.1929,0.0682,0.637,0.0353,2551,6697,5559,1712,524,251,62,0.1491,0.1226,306,0,0,-0.02,1020,637,0.98,1.09,91.2,105.7,91.2,0.0,0.0,0.0,0,0,0,35.6,42.8,35.6,-0.0,7.2,0
2023-06-01,MI_SITE0012,Detroit Metro - Site 12,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,528,107,0,635,8.91,25.75,37.31,4704.9,2755.61,0.0,7460.51,129922,19488,3767,15721,2891,0.1484,0.1933,0.064,0.6336,0.0576,3101,7624,6328,1948,720,345,86,0.1591,0.1478,372,0,0,0.0,1240,775,1.33,1.49,49.4,57.3,49.4,0.0001,0.0,0.0001,0,0,0,14.7,18.7,14.7,-0.0001,3.9,0
2023-06-01,MI_SITE0013,Detroit Metro - Site 13,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,540,103,0,643,8.19,26.49,33.48,4424.55,2728.3,0.0,7152.84,146174,21926,5079,16847,3253,0.1484,0.2317,0.061,0.6382,0.0743,3352,8577,7120,2192,724,347,86,0.1529,0.1322,402,0,0,0.0,1340,838,1.26,1.41,48.1,55.7,48.1,0.0002,0.0,0.0002,0,0,0,14.0,17.8,14.0,-0.0002,3.8,0
2023-06-01,MI_SITE0014,Detroit Metro - Site 14,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,15.0,CrCys,3,543,134,66,743,8.48,25.61,33.01,4606.65,3431.28,2178.74,10216.67,116960,17544,3657,13887,2426,0.1383,0.2085,0.0571,0.6404,0.0604,2812,6814,5667,1754,661,317,79,0.1603,0.1508,337,0,0,-0.02,1124,703,1.02,1.15,83.3,96.5,83.3,0.0,0.0,0.0,0,0,0,31.6,38.3,31.6,-0.0,6.6,0
2023-06-01,MI_SITE0015,Detroit Metro - Site 15,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Reference Lab,2022-03-01,1,15.0,CrCys,3,533,111,60,704,8.79,26.68,32.37,4685.33,2960.98,1942.0,9588.31,100446,15066,3376,11690,2083,0.1383,0.2241,0.0763,0.6385,0.0584,2273,5851,4867,1506,479,230,57,0.1509,0.1273,272,0,0,0.0,909,568,0.58,0.65,78.6,91.1,78.6,0.0,0.0,0.0,0,0,0,29.3,35.5,29.3,-0.0,6.2,0
2023-06-01,MI_SITE0016,Detroit Metro - Site 16,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,512,108,0,620,8.08,25.68,33.23,4134.64,2773.67,0.0,6908.32,140967,21145,4255,16890,3137,0.1484,0.2013,0.0757,0.6156,0.0479,3411,8272,6866,2114,810,389,97,0.1613,0.1533,409,0,0,0.0,1364,852,1.29,1.45,55.7,64.5,55.7,0.0,0.0,0.0,0,0,0,17.8,22.3,17.8,-0.0,4.4,0
2023-06-01,MI_SITE0017,Detroit Metro - Site 17,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,15.0,CrCys,3,531,115,62,708,8.69,25.58,33.3,4613.82,2941.91,2064.67,9620.4,111774,16766,3786,12980,2319,0.1383,0.2259,0.0564,0.6321,0.0701,2703,6512,5416,1676,641,307,76,0.1612,0.153,324,0,0,0.0,1081,675,1.36,1.52,82.8,96.0,82.8,0.0,0.0,0.0,0,0,0,31.4,38.0,31.4,-0.0,6.6,0
2023-06-01,MI_SITE0018,Detroit Metro - Site 18,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-03-01,1,15.0,CrCys,3,529,128,62,719,9.12,24.97,31.67,4822.26,3195.58,1963.28,9981.12,107493,16123,3220,12903,2230,0.1383,0.1998,0.0756,0.6573,0.0504,2452,6262,5208,1612,524,251,62,0.1521,0.1302,294,0,3,-0.02,980,613,1.0,1.13,60.9,70.6,60.9,0.0,0.0,0.0,0,0,0,20.4,25.3,20.4,-0.0,4.8,0
2023-06-01,MI_SITE0019,Detroit Metro - Site 19,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,15.0,CrCys,3,510,137,66,713,8.71,27.0,34.15,4442.46,3698.65,2253.99,10395.1,138425,20763,5264,15499,2871,0.1383,0.2536,0.0598,0.6569,0.0696,3075,8064,6707,2076,624,299,74,0.1481,0.1204,369,0,0,0.0,1230,768,1.39,1.55,67.4,78.1,67.4,0.0,0.0,0.0,0,0,0,23.7,29.1,23.7,-0.0,5.4,0
2023-06-01,MI_SITE0020,Detroit Metro - Site 20,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,11.0,Cys,1,538,91,0,629,7.36,23.17,31.13,3958.57,2108.17,0.0,6066.74,101526,15228,3557,11671,2259,0.1484,0.2336,0.0731,0.6142,0.0516,2439,5957,4944,1522,573,275,68,0.1602,0.1506,292,0,4,-0.02,975,609,1.27,1.43,52.9,61.4,52.9,0.0001,0.0,0.0001,0,0,0,16.5,20.7,16.5,-0.0,4.2,0
2023-06-01,MI_SITE0021,Detroit Metro - Site 21,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,533,101,0,634,8.4,27.41,27.72,4475.73,2768.85,0.0,7244.58,117210,17581,3972,13609,2608,0.1484,0.226,0.0752,0.6276,0.0474,2600,6877,5709,1758,526,252,63,0.1479,0.1198,312,0,0,0.0,1040,650,0.88,0.99,61.6,71.4,61.6,0.0,0.0,0.0,0,0,0,20.8,25.7,20.8,-0.0,4.9,0
2023-06-01,MI_SITE0022,Detroit Metro - Site 22,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,524,101,0,625,8.48,25.11,30.19,4442.56,2535.91,0.0,6978.47,140113,21016,4369,16647,3118,0.1484,0.2079,0.0751,0.6582,0.0633,3392,8221,6824,2101,806,387,96,0.1614,0.1535,407,0,0,0.0,1356,848,1.09,1.22,25.3,29.4,25.3,0.1682,0.057,0.1682,0,0,0,2.7,4.7,2.7,-0.1112,2.0,0
2023-06-01,MI_SITE0023,Detroit Metro - Site 23,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,519,77,0,596,9.45,25.63,32.61,4905.33,1973.83,0.0,6879.16,143582,21537,5106,16431,3195,0.1484,0.2371,0.0776,0.6278,0.051,3207,8425,6993,2153,658,316,79,0.1489,0.1223,384,0,0,0.0,1282,801,0.93,1.04,58.2,67.4,58.2,0.0,0.0,0.0,0,0,0,19.1,23.7,19.1,-0.0,4.6,0
2023-06-01,MI_SITE0024,Detroit Metro - Site 24,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,11.0,Cys,1,543,103,0,646,8.79,27.98,31.51,4775.18,2882.32,0.0,7657.51,129606,19440,4683,14757,2884,0.1484,0.2409,0.064,0.6376,0.0553,2985,7605,6312,1944,650,312,78,0.1536,0.1339,358,0,0,-0.02,1194,746,0.91,1.02,69.2,80.2,69.2,0.0,0.0,0.0,0,0,0,24.6,30.1,24.6,-0.0,5.5,0
2023-06-01,MI_SITE0025,Detroit Metro - Site 25,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Hospital,2022-07-01,1,11.0,Cys,1,513,118,0,631,8.94,23.42,29.84,4584.44,2763.96,0.0,7348.4,125616,18842,3980,14862,2795,0.1484,0.2113,0.0652,0.6143,0.0586,2898,7371,6118,1884,633,304,76,0.1538,0.1346,347,0,0,-0.02,1159,724,1.99,2.22,126.2,146.2,126.2,0.0,0.0,0.0,0,0,0,53.1,63.1,53.1,-0.0,10.0,0
2023-06-01,MI_SITE0026,Detroit Metro - Site 26,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,540,97,0,637,8.3,23.81,31.75,4482.72,2309.57,0.0,6792.29,146872,22030,5338,16692,3268,0.1484,0.2423,0.067,0.6384,0.0505,3246,8618,7153,2203,652,313,78,0.1474,0.1184,389,0,0,0.0,1298,811,0.76,0.85,51.9,60.2,51.9,0.0001,0.0,0.0001,0,0,0,16.0,20.1,16.0,-0.0001,4.1,0
2023-06-01,MI_SITE0027,Detroit Metro - Site 27,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-07-01,1,11.0,Cys,1,499,124,0,623,8.87,25.54,33.6,4423.79,3166.75,0.0,7590.54,138825,20823,5011,15812,3089,0.1484,0.2407,0.0603,0.6674,0.0738,3196,8146,6761,2082,696,334,83,0.1535,0.1338,383,0,0,0.0,1278,799,1.17,1.31,37.4,43.3,37.4,0.0054,0.0009,0.0054,0,0,0,8.7,11.7,8.7,-0.0045,3.0,0
2023-06-01,MI_SITE0028,Detroit Metro - Site 28,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,15.0,CrCys,3,514,133,60,707,8.14,26.17,33.21,4186.36,3480.23,1992.76,9659.35,107414,16112,3791,12321,2228,0.1383,0.2353,0.0757,0.6241,0.0756,2550,6258,5205,1611,586,281,70,0.1583,0.1457,306,0,0,0.0,1020,637,0.8,0.9,79.5,92.1,79.5,0.0,0.0,0.0,0,0,0,29.7,36.1,29.7,-0.0,6.3,0
2023-06-01,MI_SITE0029,Detroit Metro - Site 29,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Clinic,2022-03-01,1,15.0,CrCys,3,522,118,67,707,8.77,24.28,29.07,4578.16,2864.94,1947.92,9391.02,107390,16108,3348,12760,2228,0.1383,0.2079,0.0668,0.633,0.0584,2544,6256,5203,1610,583,280,70,0.158,0.1449,305,0,0,0.0,1017,636,1.77,1.98,31.4,36.4,31.4,0.0317,0.0073,0.0317,0,0,0,5.7,8.2,5.7,-0.0244,2.5,0
2023-06-01,MI_SITE0030,Detroit Metro - Site 30,MI_LAB002,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Reference Lab,2022-07-01,1,11.0,Cys,1,514,97,0,611,8.08,23.0,34.21,4152.47,2231.04,0.0,6383.51,108378,16256,3668,12588,2412,0.1484,0.2257,0.0698,0.6338,0.0591,2675,6359,5278,1625,655,314,78,0.1646,0.1614,321,0,0,0.0,1070,668,0.8,0.89,77.3,89.6,77.3,0.0,0.0,0.0,0,0,0,28.7,34.8,28.7,-0.0,6.1,0
2023-06-01,MI_SITE0031,Detroit Metro - Site 31,MI_LAB001,Detroit Metro,Michigan,"Wayne, Oakland, Macomb",Reference Lab,2022-03-01,1,15.0,CrCys,3,518,129,63,710,7.6,23.6,32.04,3935.09,3044.47,2018.72,8998.28,100980,15147,3378,11769,2095,0.1383,0.2231,0.0734,0.6382,0.0505,2409,5883,4893,1514,559,268,67,0.1591,0.1476,289,0,0,0.0,963,602,1.45,1.63,76.6,88.7,76.6,0.0,0.0,0.0,0,0,0,28.3,34.4,28.3,-0.0,6.1,0
